subject_id,variant,outcome,device_type,user_tenure_days,cart_value,is_returning_user,pre_experiment_outcome,date
ecom_008109,1,0.0,2.0,31.0,11.18,1.0,0.0,2024-01-10
ecom_006951,0,0.0,1.0,25.0,53.64,1.0,0.0,2024-01-24
ecom_006004,1,0.0,2.0,43.0,37.93,1.0,0.0,2024-01-22
ecom_007728,1,0.0,0.0,60.0,40.98,1.0,0.0,2024-01-08
ecom_003541,0,0.0,2.0,41.0,54.18,1.0,0.0,2024-01-22
ecom_000388,1,0.0,1.0,130.0,68.53,1.0,0.0,2024-01-20
ecom_001794,1,0.0,2.0,13.0,0.0,0.0,0.0,2024-01-27
ecom_008731,0,0.0,1.0,125.0,0.0,1.0,0.0,2024-01-24
ecom_004919,1,0.0,1.0,175.0,24.51,1.0,0.0,2024-01-29
ecom_005537,0,0.0,2.0,82.0,0.0,1.0,0.0,2024-01-25
ecom_003872,1,0.0,0.0,160.0,24.65,1.0,0.0,2024-01-11
ecom_008868,1,0.0,2.0,5.0,0.0,0.0,0.0,2024-01-24
ecom_002254,0,0.0,0.0,17.0,0.0,0.0,0.0,2024-01-24
ecom_003412,0,0.0,0.0,28.0,16.81,0.0,0.0,2024-01-22
ecom_005459,1,0.0,2.0,41.0,41.96,1.0,1.0,2024-01-15
ecom_004955,1,0.0,0.0,225.0,18.56,1.0,0.0,2024-01-19
ecom_007396,0,0.0,2.0,75.0,11.96,1.0,0.0,2024-01-27
ecom_005414,0,0.0,2.0,40.0,79.32,1.0,0.0,2024-01-04
ecom_007399,1,0.0,1.0,3.0,14.31,1.0,0.0,2024-01-03
ecom_007414,0,0.0,0.0,30.0,38.47,0.0,0.0,2024-01-22
ecom_009100,0,0.0,2.0,1.0,17.83,0.0,0.0,2024-01-06
ecom_004851,1,0.0,0.0,8.0,42.37,0.0,0.0,2024-01-17
ecom_002025,1,0.0,0.0,6.0,75.92,1.0,0.0,2024-01-06
ecom_002615,1,0.0,0.0,32.0,17.42,1.0,0.0,2024-01-19
ecom_007388,1,0.0,1.0,38.0,79.28,1.0,0.0,2024-01-30
ecom_002926,1,0.0,2.0,12.0,19.61,0.0,0.0,2024-01-15
ecom_001121,1,0.0,0.0,35.0,65.5,1.0,0.0,2024-01-01
ecom_002910,1,0.0,0.0,108.0,92.61,1.0,0.0,2024-01-11
ecom_008146,1,0.0,1.0,245.0,136.13,0.0,0.0,2024-01-17
ecom_007383,0,0.0,0.0,133.0,0.0,1.0,0.0,2024-01-03
ecom_003482,1,0.0,2.0,51.0,41.86,1.0,0.0,2024-01-26
ecom_000795,0,0.0,2.0,8.0,0.0,1.0,0.0,2024-01-06
ecom_001575,1,0.0,0.0,63.0,60.75,1.0,0.0,2024-01-04
ecom_006176,0,1.0,0.0,58.0,68.4,1.0,0.0,2024-01-23
ecom_006266,1,0.0,1.0,32.0,64.46,1.0,0.0,2024-01-08
ecom_002458,1,0.0,0.0,15.0,54.17,0.0,0.0,2024-01-15
ecom_003312,1,0.0,2.0,19.0,135.34,0.0,0.0,2024-01-25
ecom_001253,0,0.0,2.0,12.0,41.13,0.0,0.0,2024-01-14
ecom_006834,1,0.0,0.0,13.0,94.85,0.0,0.0,2024-01-29
ecom_008794,1,0.0,0.0,175.0,37.8,1.0,0.0,2024-01-10
ecom_003837,1,0.0,1.0,170.0,12.79,1.0,0.0,2024-01-07
ecom_004398,0,0.0,0.0,3.0,26.07,0.0,0.0,2024-01-20
ecom_003595,1,0.0,0.0,22.0,51.97,1.0,0.0,2024-01-01
ecom_006621,1,1.0,0.0,45.0,0.0,1.0,0.0,2024-01-06
ecom_008382,1,0.0,0.0,123.0,24.6,1.0,0.0,2024-01-17
ecom_002124,1,0.0,1.0,52.0,10.68,1.0,0.0,2024-01-30
ecom_003238,0,0.0,2.0,429.0,44.82,1.0,0.0,2024-01-09
ecom_005403,0,0.0,0.0,10.0,28.66,0.0,0.0,2024-01-21
ecom_005998,0,0.0,0.0,161.0,23.73,1.0,0.0,2024-01-03
ecom_005938,0,0.0,0.0,195.0,80.41,1.0,0.0,2024-01-17
ecom_002045,0,0.0,1.0,85.0,20.92,1.0,0.0,2024-01-03
ecom_001578,0,0.0,0.0,31.0,12.25,1.0,0.0,2024-01-04
ecom_000014,1,0.0,1.0,146.0,39.17,1.0,0.0,2024-01-19
ecom_002673,1,1.0,1.0,46.0,79.94,1.0,0.0,2024-01-09
ecom_007016,1,0.0,0.0,220.0,15.86,1.0,0.0,2024-01-29
ecom_008720,1,0.0,2.0,1.0,130.74,1.0,1.0,2024-01-05
ecom_008849,0,0.0,0.0,76.0,0.0,1.0,0.0,2024-01-23
ecom_004812,0,0.0,2.0,27.0,0.0,0.0,0.0,2024-01-07
ecom_001084,0,0.0,0.0,1.0,27.04,0.0,0.0,2024-01-03
ecom_004983,1,0.0,1.0,115.0,30.29,0.0,0.0,2024-01-16
ecom_007155,0,0.0,0.0,32.0,26.94,1.0,0.0,2024-01-09
ecom_002884,1,0.0,2.0,33.0,17.17,1.0,0.0,2024-01-04
ecom_000333,0,0.0,2.0,86.0,37.14,1.0,0.0,2024-01-30
ecom_007204,1,0.0,2.0,52.0,57.55,1.0,0.0,2024-01-18
ecom_004367,1,0.0,2.0,9.0,0.0,1.0,0.0,2024-01-18
ecom_003079,1,0.0,0.0,8.0,36.55,0.0,0.0,2024-01-18
ecom_007203,0,0.0,2.0,16.0,28.07,0.0,0.0,2024-01-30
ecom_009909,0,1.0,0.0,3.0,113.07,0.0,0.0,2024-01-20
ecom_008864,0,0.0,2.0,47.0,0.0,1.0,0.0,2024-01-20
ecom_000263,1,0.0,2.0,28.0,0.0,0.0,0.0,2024-01-14
ecom_004337,1,0.0,0.0,61.0,29.13,1.0,0.0,2024-01-05
ecom_008895,1,0.0,0.0,5.0,36.78,0.0,0.0,2024-01-23
ecom_008447,1,0.0,1.0,24.0,72.35,0.0,0.0,2024-01-19
ecom_005903,0,0.0,2.0,109.0,33.27,1.0,0.0,2024-01-25
ecom_001498,0,0.0,0.0,229.0,23.04,1.0,0.0,2024-01-15
ecom_004190,0,0.0,2.0,143.0,14.98,1.0,0.0,2024-01-17
ecom_007485,0,0.0,2.0,10.0,0.0,0.0,0.0,2024-01-02
ecom_009643,0,0.0,2.0,45.0,68.33,1.0,0.0,2024-01-24
ecom_008310,0,0.0,0.0,8.0,21.92,0.0,0.0,2024-01-10
ecom_007590,0,0.0,2.0,41.0,78.84,1.0,0.0,2024-01-29
ecom_000500,1,0.0,2.0,37.0,35.88,0.0,0.0,2024-01-18
ecom_009155,0,0.0,2.0,34.0,75.7,1.0,0.0,2024-01-05
ecom_009414,0,0.0,1.0,13.0,0.0,0.0,0.0,2024-01-09
ecom_003095,1,0.0,1.0,110.0,5.05,1.0,0.0,2024-01-22
ecom_004631,0,0.0,0.0,61.0,0.0,1.0,0.0,2024-01-29
ecom_000367,0,0.0,0.0,26.0,0.0,0.0,0.0,2024-01-23
ecom_004058,0,0.0,0.0,42.0,30.97,1.0,0.0,2024-01-20
ecom_008174,0,0.0,2.0,35.0,50.22,1.0,0.0,2024-01-22
ecom_004630,0,0.0,0.0,118.0,0.0,1.0,0.0,2024-01-19
ecom_006070,0,0.0,2.0,117.0,44.14,1.0,0.0,2024-01-30
ecom_002664,1,0.0,2.0,134.0,15.54,1.0,0.0,2024-01-19
ecom_001026,1,0.0,2.0,9.0,0.0,0.0,0.0,2024-01-15
ecom_005908,0,0.0,1.0,27.0,71.22,0.0,0.0,2024-01-24
ecom_005050,0,0.0,2.0,51.0,29.37,1.0,0.0,2024-01-04
ecom_006328,1,0.0,2.0,24.0,47.58,0.0,0.0,2024-01-01
ecom_009733,0,0.0,0.0,48.0,106.03,1.0,0.0,2024-01-22
ecom_001691,1,0.0,1.0,197.0,29.74,0.0,0.0,2024-01-09
ecom_000673,0,0.0,1.0,116.0,0.0,1.0,0.0,2024-01-15
ecom_005572,0,0.0,2.0,140.0,17.76,0.0,0.0,2024-01-13
ecom_005766,0,0.0,2.0,12.0,50.54,0.0,0.0,2024-01-16
ecom_005156,0,0.0,2.0,4.0,28.88,0.0,0.0,2024-01-26
ecom_000733,0,0.0,0.0,13.0,0.0,0.0,0.0,2024-01-22
ecom_003526,1,0.0,0.0,57.0,82.39,0.0,0.0,2024-01-03
ecom_000568,1,0.0,2.0,17.0,0.0,0.0,0.0,2024-01-23
ecom_009187,0,0.0,0.0,46.0,24.48,1.0,0.0,2024-01-25
ecom_002922,0,0.0,2.0,37.0,5.96,1.0,0.0,2024-01-01
ecom_007911,1,0.0,2.0,185.0,50.8,1.0,0.0,2024-01-07
ecom_001558,0,0.0,2.0,5.0,151.68,0.0,0.0,2024-01-04
ecom_000101,0,0.0,0.0,98.0,0.0,1.0,0.0,2024-01-01
ecom_003007,0,0.0,0.0,56.0,41.83,1.0,0.0,2024-01-13
ecom_007201,0,0.0,2.0,29.0,22.85,0.0,1.0,2024-01-30
ecom_000303,0,0.0,1.0,80.0,0.0,1.0,0.0,2024-01-02
ecom_000076,1,0.0,0.0,27.0,21.14,0.0,0.0,2024-01-20
ecom_006754,0,0.0,1.0,21.0,65.56,0.0,0.0,2024-01-20
ecom_008629,1,0.0,0.0,12.0,31.26,0.0,0.0,2024-01-25
ecom_001208,0,0.0,0.0,38.0,22.05,1.0,1.0,2024-01-23
ecom_007742,1,0.0,2.0,44.0,0.0,1.0,0.0,2024-01-10
ecom_008214,0,0.0,0.0,54.0,98.13,1.0,1.0,2024-01-09
ecom_008944,0,0.0,1.0,45.0,0.0,1.0,0.0,2024-01-18
ecom_008413,1,0.0,0.0,59.0,0.0,1.0,0.0,2024-01-25
ecom_001775,0,0.0,0.0,40.0,13.64,1.0,0.0,2024-01-24
ecom_003473,0,0.0,0.0,3.0,0.0,0.0,0.0,2024-01-14
ecom_000483,1,0.0,1.0,43.0,0.0,1.0,0.0,2024-01-02
ecom_002189,0,0.0,2.0,49.0,0.0,1.0,0.0,2024-01-26
ecom_000346,0,0.0,1.0,69.0,55.68,1.0,0.0,2024-01-03
ecom_005481,1,0.0,0.0,6.0,0.0,0.0,0.0,2024-01-02
ecom_008361,1,0.0,0.0,68.0,54.55,1.0,0.0,2024-01-20
ecom_001472,1,0.0,0.0,62.0,26.17,1.0,0.0,2024-01-03
ecom_005100,0,0.0,0.0,59.0,29.49,1.0,0.0,2024-01-22
ecom_006765,1,0.0,2.0,57.0,15.34,1.0,0.0,2024-01-26
ecom_008706,1,0.0,1.0,101.0,29.86,1.0,0.0,2024-01-01
ecom_004929,0,0.0,2.0,28.0,0.0,1.0,0.0,2024-01-08
ecom_006329,1,0.0,2.0,58.0,60.51,1.0,0.0,2024-01-20
ecom_002609,0,0.0,1.0,6.0,46.48,0.0,0.0,2024-01-02
ecom_000003,0,0.0,0.0,53.0,0.0,1.0,0.0,2024-01-30
ecom_002213,1,0.0,0.0,321.0,75.46,0.0,0.0,2024-01-17
ecom_004827,0,1.0,0.0,36.0,47.6,1.0,0.0,2024-01-05
ecom_000856,0,0.0,2.0,130.0,0.0,1.0,0.0,2024-01-19
ecom_006977,1,0.0,0.0,99.0,134.62,0.0,0.0,2024-01-03
ecom_005885,0,1.0,0.0,24.0,224.77,0.0,0.0,2024-01-30
ecom_000624,1,0.0,2.0,38.0,0.0,1.0,1.0,2024-01-13
ecom_000290,0,0.0,1.0,56.0,34.84,1.0,0.0,2024-01-25
ecom_002018,0,0.0,2.0,22.0,0.0,0.0,0.0,2024-01-04
ecom_000668,1,0.0,2.0,169.0,89.24,1.0,0.0,2024-01-12
ecom_008921,1,0.0,1.0,48.0,27.76,1.0,0.0,2024-01-18
ecom_008264,1,0.0,2.0,53.0,0.0,1.0,0.0,2024-01-07
ecom_009696,1,0.0,0.0,54.0,23.04,1.0,0.0,2024-01-24
ecom_001631,1,0.0,0.0,18.0,7.2,0.0,0.0,2024-01-12
ecom_005170,0,0.0,0.0,28.0,0.0,0.0,0.0,2024-01-10
ecom_007205,1,0.0,0.0,7.0,37.38,0.0,0.0,2024-01-03
ecom_002522,0,0.0,0.0,23.0,28.06,0.0,0.0,2024-01-12
ecom_002215,0,1.0,0.0,19.0,57.53,0.0,0.0,2024-01-29
ecom_006968,0,1.0,2.0,303.0,53.59,1.0,0.0,2024-01-05
ecom_006496,0,0.0,0.0,195.0,82.83,1.0,0.0,2024-01-04
ecom_006213,0,0.0,2.0,30.0,0.0,0.0,0.0,2024-01-10
ecom_007032,0,0.0,1.0,75.0,27.63,1.0,0.0,2024-01-22
ecom_007420,0,0.0,2.0,30.0,51.82,0.0,0.0,2024-01-09
ecom_001107,0,0.0,0.0,119.0,0.0,1.0,1.0,2024-01-24
ecom_000450,0,0.0,2.0,52.0,5.8,1.0,0.0,2024-01-05
ecom_006289,0,0.0,0.0,67.0,0.0,1.0,0.0,2024-01-26
ecom_009966,1,0.0,2.0,54.0,29.75,1.0,0.0,2024-01-18
ecom_000135,0,0.0,2.0,102.0,55.13,0.0,0.0,2024-01-09
ecom_001785,0,0.0,2.0,27.0,17.1,0.0,0.0,2024-01-05
ecom_003404,1,0.0,0.0,21.0,0.0,0.0,0.0,2024-01-22
ecom_002906,0,0.0,0.0,10.0,53.43,0.0,0.0,2024-01-15
ecom_008304,0,0.0,2.0,1.0,0.0,0.0,0.0,2024-01-16
ecom_007492,1,0.0,1.0,108.0,4.95,1.0,0.0,2024-01-24
ecom_006100,1,0.0,1.0,29.0,21.14,0.0,0.0,2024-01-29
ecom_004504,1,0.0,2.0,9.0,7.48,0.0,0.0,2024-01-07
ecom_005053,0,1.0,0.0,108.0,70.82,1.0,0.0,2024-01-12
ecom_005205,1,1.0,0.0,37.0,34.88,1.0,0.0,2024-01-12
ecom_004080,1,0.0,0.0,3.0,0.0,0.0,0.0,2024-01-20
ecom_006918,1,0.0,0.0,67.0,18.39,1.0,0.0,2024-01-07
ecom_006802,0,0.0,2.0,15.0,24.68,0.0,0.0,2024-01-16
ecom_005206,1,0.0,2.0,16.0,5.98,0.0,0.0,2024-01-07
ecom_000532,1,0.0,0.0,79.0,30.28,1.0,0.0,2024-01-12
ecom_004830,1,0.0,2.0,54.0,56.24,1.0,0.0,2024-01-23
ecom_004038,1,1.0,1.0,71.0,11.5,1.0,0.0,2024-01-24
ecom_004084,1,0.0,2.0,104.0,51.97,1.0,0.0,2024-01-03
ecom_003204,1,0.0,0.0,31.0,3.88,1.0,0.0,2024-01-16
ecom_007110,1,0.0,2.0,42.0,141.1,1.0,0.0,2024-01-16
ecom_000330,0,0.0,0.0,73.0,18.08,1.0,0.0,2024-01-25
ecom_004957,0,0.0,1.0,177.0,224.41,1.0,0.0,2024-01-27
ecom_003033,1,0.0,0.0,32.0,18.1,1.0,0.0,2024-01-02
ecom_007684,1,0.0,2.0,354.0,0.0,1.0,0.0,2024-01-22
ecom_001597,1,0.0,0.0,23.0,0.0,0.0,0.0,2024-01-18
ecom_009919,1,0.0,2.0,83.0,124.45,1.0,0.0,2024-01-09
ecom_003597,1,0.0,2.0,43.0,48.58,1.0,0.0,2024-01-17
ecom_009038,0,0.0,1.0,31.0,0.0,1.0,0.0,2024-01-23
ecom_008001,1,0.0,0.0,46.0,52.51,1.0,0.0,2024-01-02
ecom_000590,1,0.0,1.0,11.0,13.73,0.0,0.0,2024-01-22
ecom_000647,1,0.0,0.0,32.0,19.46,1.0,0.0,2024-01-12
ecom_009102,0,0.0,2.0,18.0,27.17,0.0,0.0,2024-01-02
ecom_008015,1,0.0,0.0,55.0,7.02,1.0,0.0,2024-01-05
ecom_003771,0,1.0,0.0,17.0,0.0,1.0,0.0,2024-01-29
ecom_009039,0,0.0,2.0,35.0,19.83,1.0,0.0,2024-01-16
ecom_005082,1,1.0,1.0,59.0,0.0,1.0,0.0,2024-01-12
ecom_007882,1,0.0,2.0,24.0,39.29,0.0,0.0,2024-01-26
ecom_009362,1,0.0,0.0,42.0,14.03,0.0,0.0,2024-01-14
ecom_004210,1,0.0,2.0,126.0,0.0,1.0,0.0,2024-01-16
ecom_008834,1,1.0,0.0,9.0,30.29,0.0,0.0,2024-01-26
ecom_008699,1,0.0,2.0,14.0,63.78,0.0,1.0,2024-01-01
ecom_001795,0,0.0,2.0,15.0,0.0,0.0,0.0,2024-01-07
ecom_002586,1,0.0,0.0,154.0,65.48,1.0,0.0,2024-01-06
ecom_008355,1,0.0,0.0,63.0,20.29,1.0,0.0,2024-01-26
ecom_002316,1,0.0,1.0,35.0,0.0,1.0,0.0,2024-01-03
ecom_004185,0,0.0,0.0,27.0,14.48,1.0,0.0,2024-01-03
ecom_008827,1,0.0,0.0,52.0,33.32,1.0,0.0,2024-01-05
ecom_007072,1,0.0,0.0,213.0,60.95,1.0,0.0,2024-01-13
ecom_005234,1,0.0,2.0,38.0,0.0,1.0,0.0,2024-01-29
ecom_008743,0,0.0,2.0,32.0,15.45,0.0,0.0,2024-01-22
ecom_008670,0,0.0,0.0,16.0,53.11,0.0,0.0,2024-01-01
ecom_004768,1,1.0,2.0,6.0,0.0,0.0,0.0,2024-01-24
ecom_009972,1,0.0,0.0,12.0,18.53,0.0,0.0,2024-01-16
ecom_007144,1,0.0,1.0,17.0,0.0,0.0,0.0,2024-01-04
ecom_002913,1,0.0,0.0,51.0,46.4,1.0,0.0,2024-01-10
ecom_009871,1,0.0,2.0,122.0,0.0,1.0,1.0,2024-01-03
ecom_009893,1,0.0,1.0,277.0,34.52,1.0,0.0,2024-01-11
ecom_002075,0,0.0,2.0,2.0,48.24,0.0,0.0,2024-01-14
ecom_004302,1,0.0,2.0,45.0,0.0,1.0,0.0,2024-01-06
ecom_005822,0,0.0,0.0,75.0,19.62,1.0,0.0,2024-01-29
ecom_002149,0,0.0,0.0,6.0,158.28,0.0,0.0,2024-01-19
ecom_000144,1,0.0,2.0,4.0,29.33,0.0,0.0,2024-01-25
ecom_004963,0,0.0,2.0,17.0,35.98,0.0,0.0,2024-01-11
ecom_008159,0,0.0,1.0,6.0,25.2,0.0,0.0,2024-01-05
ecom_009030,0,0.0,0.0,92.0,54.22,1.0,0.0,2024-01-28
ecom_004775,0,0.0,0.0,85.0,41.26,1.0,0.0,2024-01-15
ecom_008933,0,0.0,2.0,2.0,0.0,0.0,0.0,2024-01-24
ecom_007749,0,0.0,0.0,93.0,35.26,1.0,0.0,2024-01-06
ecom_009828,0,0.0,0.0,70.0,10.46,1.0,1.0,2024-01-05
ecom_009214,1,0.0,0.0,19.0,23.61,0.0,0.0,2024-01-08
ecom_006060,1,0.0,0.0,43.0,19.09,1.0,0.0,2024-01-28
ecom_009475,0,0.0,1.0,12.0,26.53,0.0,0.0,2024-01-17
ecom_006409,0,0.0,0.0,32.0,19.24,1.0,0.0,2024-01-24
ecom_003317,1,0.0,0.0,214.0,49.11,1.0,0.0,2024-01-11
ecom_007464,0,0.0,2.0,18.0,0.0,0.0,0.0,2024-01-01
ecom_003061,0,0.0,1.0,154.0,0.0,1.0,0.0,2024-01-30
ecom_001355,1,0.0,2.0,237.0,17.22,1.0,0.0,2024-01-19
ecom_004514,0,0.0,0.0,294.0,75.34,0.0,0.0,2024-01-12
ecom_005505,1,0.0,1.0,18.0,0.0,0.0,1.0,2024-01-06
ecom_005250,1,0.0,2.0,102.0,0.0,1.0,0.0,2024-01-24
ecom_004511,0,0.0,0.0,1.0,5.95,0.0,0.0,2024-01-29
ecom_001730,1,0.0,0.0,100.0,51.88,1.0,0.0,2024-01-14
ecom_001758,1,0.0,0.0,43.0,0.0,1.0,0.0,2024-01-29
ecom_006650,1,1.0,0.0,174.0,51.19,1.0,0.0,2024-01-24
ecom_006646,1,0.0,0.0,38.0,20.79,1.0,0.0,2024-01-01
ecom_009860,0,0.0,1.0,78.0,0.0,1.0,0.0,2024-01-26
ecom_004139,1,0.0,1.0,85.0,43.18,1.0,0.0,2024-01-05
ecom_009393,1,0.0,0.0,71.0,20.61,1.0,1.0,2024-01-30
ecom_005123,0,0.0,0.0,16.0,87.27,0.0,0.0,2024-01-06
ecom_000000,1,0.0,0.0,104.0,24.79,1.0,0.0,2024-01-20
ecom_001864,1,0.0,2.0,160.0,0.0,1.0,0.0,2024-01-18
ecom_000543,1,0.0,0.0,1.0,0.0,0.0,1.0,2024-01-16
ecom_000349,1,0.0,2.0,34.0,42.97,1.0,0.0,2024-01-16
ecom_006906,1,0.0,0.0,19.0,43.15,0.0,0.0,2024-01-26
ecom_009765,1,0.0,1.0,15.0,37.88,0.0,0.0,2024-01-10
ecom_002523,0,0.0,1.0,8.0,160.28,0.0,0.0,2024-01-01
ecom_003464,0,0.0,0.0,20.0,27.72,0.0,0.0,2024-01-10
ecom_000457,1,0.0,2.0,271.0,15.95,1.0,0.0,2024-01-10
ecom_003023,1,0.0,2.0,24.0,54.6,0.0,0.0,2024-01-11
ecom_007261,1,0.0,1.0,27.0,120.04,0.0,0.0,2024-01-20
ecom_009515,1,0.0,1.0,20.0,0.0,1.0,0.0,2024-01-15
ecom_007872,1,0.0,2.0,49.0,37.07,1.0,0.0,2024-01-10
ecom_006625,0,0.0,2.0,125.0,0.0,1.0,0.0,2024-01-05
ecom_002534,1,0.0,1.0,33.0,5.37,1.0,0.0,2024-01-09
ecom_000131,1,0.0,2.0,26.0,16.35,0.0,0.0,2024-01-07
ecom_003704,1,0.0,2.0,121.0,12.96,1.0,0.0,2024-01-08
ecom_001372,0,0.0,0.0,31.0,25.63,1.0,0.0,2024-01-30
ecom_006200,0,0.0,0.0,30.0,83.47,0.0,0.0,2024-01-20
ecom_004856,1,0.0,1.0,20.0,40.02,0.0,0.0,2024-01-20
ecom_004712,1,0.0,0.0,117.0,48.36,1.0,0.0,2024-01-08
ecom_005544,0,0.0,0.0,188.0,52.74,1.0,1.0,2024-01-07
ecom_001413,0,0.0,1.0,93.0,110.01,1.0,0.0,2024-01-09
ecom_004113,1,0.0,1.0,2.0,0.0,0.0,0.0,2024-01-16
ecom_000655,1,0.0,0.0,22.0,0.0,0.0,0.0,2024-01-27
ecom_008137,1,0.0,2.0,35.0,24.28,1.0,0.0,2024-01-09
ecom_004098,0,0.0,2.0,25.0,9.21,0.0,0.0,2024-01-01
ecom_000592,1,0.0,2.0,18.0,19.24,0.0,0.0,2024-01-22
ecom_008708,0,0.0,2.0,15.0,81.72,0.0,0.0,2024-01-22
ecom_003123,1,0.0,0.0,63.0,0.0,1.0,0.0,2024-01-05
ecom_003047,1,0.0,0.0,15.0,23.11,0.0,1.0,2024-01-04
ecom_003887,1,0.0,2.0,59.0,27.94,1.0,0.0,2024-01-08
ecom_005735,0,0.0,1.0,21.0,58.38,0.0,0.0,2024-01-06
ecom_002184,0,0.0,0.0,147.0,17.52,1.0,0.0,2024-01-30
ecom_002145,0,0.0,2.0,183.0,15.6,1.0,0.0,2024-01-24
ecom_007047,1,0.0,2.0,38.0,60.84,1.0,0.0,2024-01-01
ecom_003105,0,0.0,1.0,6.0,87.79,0.0,0.0,2024-01-27
ecom_009233,1,0.0,0.0,10.0,18.83,0.0,0.0,2024-01-17
ecom_009096,1,0.0,0.0,54.0,0.0,1.0,0.0,2024-01-30
ecom_002769,1,0.0,1.0,56.0,0.0,1.0,0.0,2024-01-03
ecom_005221,0,0.0,1.0,9.0,20.54,0.0,0.0,2024-01-06
ecom_005833,0,0.0,1.0,21.0,28.54,0.0,0.0,2024-01-09
ecom_001732,0,0.0,0.0,135.0,48.48,1.0,0.0,2024-01-30
ecom_000265,0,0.0,0.0,91.0,8.45,0.0,0.0,2024-01-21
ecom_005144,0,0.0,2.0,67.0,8.66,1.0,0.0,2024-01-17
ecom_008267,0,0.0,2.0,23.0,0.0,0.0,0.0,2024-01-15
ecom_003937,1,0.0,0.0,131.0,56.25,1.0,0.0,2024-01-02
ecom_000761,0,0.0,2.0,2.0,18.11,0.0,0.0,2024-01-04
ecom_007220,1,0.0,2.0,33.0,26.52,1.0,0.0,2024-01-09
ecom_008439,0,0.0,1.0,38.0,11.22,1.0,0.0,2024-01-23
ecom_003257,1,0.0,1.0,24.0,0.0,0.0,0.0,2024-01-14
ecom_004338,1,0.0,2.0,47.0,0.0,1.0,0.0,2024-01-23
ecom_004362,1,0.0,2.0,27.0,18.73,1.0,0.0,2024-01-29
ecom_000316,1,0.0,0.0,192.0,13.15,1.0,0.0,2024-01-09
ecom_008069,0,0.0,1.0,30.0,0.0,0.0,0.0,2024-01-18
ecom_001851,1,0.0,0.0,28.0,26.4,0.0,0.0,2024-01-26
ecom_002484,1,0.0,0.0,45.0,20.58,1.0,0.0,2024-01-11
ecom_009873,0,0.0,2.0,23.0,95.63,0.0,0.0,2024-01-29
ecom_009574,1,0.0,2.0,10.0,72.43,0.0,0.0,2024-01-27
ecom_001078,1,0.0,0.0,1.0,28.35,0.0,0.0,2024-01-13
ecom_008358,0,0.0,0.0,27.0,28.45,0.0,0.0,2024-01-24
ecom_007333,1,0.0,2.0,10.0,34.49,0.0,0.0,2024-01-06
ecom_001071,0,0.0,2.0,166.0,67.74,1.0,0.0,2024-01-01
ecom_000103,1,0.0,1.0,68.0,33.5,0.0,0.0,2024-01-08
ecom_005748,0,0.0,0.0,42.0,55.05,1.0,0.0,2024-01-23
ecom_001418,0,0.0,2.0,22.0,33.06,0.0,0.0,2024-01-23
ecom_001658,1,0.0,0.0,1.0,75.97,0.0,1.0,2024-01-21
ecom_005284,0,0.0,0.0,43.0,59.58,1.0,0.0,2024-01-20
ecom_001149,1,0.0,2.0,9.0,129.98,0.0,0.0,2024-01-27
ecom_007150,0,1.0,2.0,120.0,39.56,1.0,0.0,2024-01-28
ecom_001568,1,0.0,2.0,10.0,0.0,0.0,0.0,2024-01-09
ecom_001087,0,0.0,0.0,17.0,6.17,0.0,0.0,2024-01-12
ecom_006085,0,0.0,0.0,59.0,0.0,1.0,0.0,2024-01-15
ecom_008674,1,0.0,0.0,82.0,31.69,1.0,0.0,2024-01-22
ecom_008341,0,0.0,1.0,62.0,45.18,1.0,0.0,2024-01-18
ecom_007811,1,0.0,0.0,31.0,8.59,1.0,0.0,2024-01-24
ecom_006084,0,0.0,0.0,46.0,0.0,1.0,0.0,2024-01-11
ecom_008773,0,0.0,0.0,10.0,0.0,0.0,0.0,2024-01-24
ecom_008757,0,0.0,0.0,134.0,43.19,1.0,0.0,2024-01-11
ecom_001692,0,0.0,0.0,169.0,0.0,1.0,0.0,2024-01-04
ecom_004734,1,0.0,0.0,24.0,36.43,0.0,0.0,2024-01-06
ecom_003387,0,0.0,0.0,4.0,53.7,0.0,0.0,2024-01-02
ecom_003646,1,0.0,1.0,15.0,17.0,0.0,0.0,2024-01-02
ecom_001683,1,0.0,0.0,13.0,16.14,0.0,1.0,2024-01-01
ecom_000008,1,0.0,2.0,11.0,0.0,0.0,0.0,2024-01-22
ecom_006062,1,0.0,0.0,12.0,0.0,1.0,0.0,2024-01-27
ecom_006516,1,1.0,2.0,49.0,65.67,1.0,0.0,2024-01-19
ecom_004123,0,0.0,0.0,175.0,98.37,1.0,0.0,2024-01-18
ecom_008729,0,0.0,2.0,115.0,28.44,1.0,0.0,2024-01-26
ecom_006045,1,0.0,2.0,72.0,14.72,0.0,0.0,2024-01-20
ecom_000567,1,0.0,2.0,14.0,26.7,0.0,0.0,2024-01-22
ecom_009161,1,1.0,0.0,4.0,0.0,0.0,0.0,2024-01-09
ecom_001803,0,0.0,2.0,8.0,18.93,0.0,0.0,2024-01-26
ecom_008501,0,0.0,1.0,130.0,51.24,1.0,0.0,2024-01-30
ecom_004900,1,0.0,2.0,49.0,0.0,1.0,0.0,2024-01-11
ecom_001599,1,0.0,1.0,59.0,32.99,1.0,0.0,2024-01-26
ecom_007931,1,0.0,0.0,110.0,47.27,1.0,0.0,2024-01-15
ecom_009547,0,0.0,2.0,39.0,18.22,1.0,0.0,2024-01-06
