subject_id,variant,outcome,seller_tenure_days,avg_listing_price,listings_count,category_id,pre_experiment_outcome,date
mkt_001606,0,30.95,26.0,24.84,10.0,8.0,154.94,2024-01-23
mkt_004773,1,329.56,169.0,11.5,11.0,6.0,144.94,2024-01-28
mkt_008109,1,729.49,8.0,35.36,16.0,3.0,2.6,2024-01-01
mkt_006951,1,136.12,116.0,6.47,7.0,6.0,101.87,2024-01-10
mkt_006004,1,144.47,80.0,5.82,8.0,0.0,557.45,2024-01-13
mkt_007728,1,123.52,42.0,17.65,13.0,0.0,390.62,2024-01-26
mkt_003541,0,171.39,76.0,5.65,16.0,8.0,291.4,2024-01-26
mkt_000388,0,98.42,11.0,13.3,14.0,7.0,596.74,2024-01-04
mkt_001794,0,259.18,40.0,8.46,18.0,1.0,286.13,2024-01-12
mkt_008731,1,224.89,278.0,15.22,11.0,9.0,172.8,2024-01-01
mkt_004919,1,490.79,182.0,4.93,17.0,2.0,497.58,2024-01-03
mkt_005537,1,197.39,3.0,25.62,12.0,2.0,145.28,2024-01-30
mkt_003872,0,520.84,201.0,21.44,10.0,0.0,861.84,2024-01-24
mkt_008868,1,267.78,58.0,3.75,12.0,0.0,183.0,2024-01-30
mkt_002254,0,145.29,103.0,31.13,11.0,3.0,160.77,2024-01-01
mkt_003412,0,101.89,344.0,13.49,14.0,7.0,360.74,2024-01-02
mkt_005459,1,864.63,42.0,17.54,22.0,6.0,606.73,2024-01-14
mkt_004955,1,1644.82,62.0,31.86,13.0,4.0,103.07,2024-01-26
mkt_007396,1,1303.16,1176.0,18.4,15.0,2.0,113.19,2024-01-03
mkt_005414,1,605.95,55.0,6.92,8.0,4.0,288.28,2024-01-09
mkt_007399,1,207.79,31.0,59.16,7.0,4.0,182.6,2024-01-04
mkt_007414,1,314.41,94.0,28.59,10.0,6.0,87.53,2024-01-23
mkt_009100,1,411.87,44.0,10.77,8.0,7.0,117.64,2024-01-14
mkt_004851,1,1063.56,213.0,24.16,11.0,2.0,326.48,2024-01-16
mkt_002025,0,372.27,179.0,17.0,11.0,2.0,409.84,2024-01-11
mkt_002615,0,401.85,48.0,34.17,7.0,4.0,229.49,2024-01-24
mkt_007388,1,375.7,44.0,11.31,9.0,3.0,379.68,2024-01-09
mkt_002926,0,723.63,11.0,24.98,15.0,9.0,105.31,2024-01-15
mkt_001121,0,256.09,163.0,46.01,8.0,9.0,38.87,2024-01-25
mkt_002910,0,403.33,397.0,2.17,10.0,9.0,1307.65,2024-01-06
mkt_008146,1,272.28,81.0,58.32,11.0,5.0,315.32,2024-01-01
mkt_007383,1,861.07,75.0,2.58,11.0,7.0,79.07,2024-01-05
mkt_003482,0,640.88,217.0,27.83,14.0,5.0,118.4,2024-01-04
mkt_000795,0,112.88,7.0,9.61,16.0,7.0,188.67,2024-01-09
mkt_001575,0,345.73,182.0,105.37,20.0,2.0,213.7,2024-01-02
mkt_006176,1,48.02,111.0,104.24,13.0,6.0,175.17,2024-01-03
mkt_006266,1,55.3,90.0,10.98,14.0,5.0,95.14,2024-01-17
mkt_002458,0,95.85,72.0,6.2,13.0,8.0,188.99,2024-01-14
mkt_003312,0,182.06,52.0,16.23,7.0,3.0,100.45,2024-01-13
mkt_001253,0,540.63,144.0,11.24,16.0,3.0,97.15,2024-01-27
mkt_006834,1,572.58,48.0,13.52,16.0,5.0,788.31,2024-01-30
mkt_008794,1,208.49,62.0,26.13,12.0,2.0,106.05,2024-01-11
mkt_003837,0,1184.62,240.0,15.1,17.0,3.0,257.06,2024-01-24
mkt_004398,0,343.4,1049.0,5.84,11.0,6.0,252.89,2024-01-28
mkt_003595,0,362.16,492.0,8.29,7.0,4.0,223.92,2024-01-20
mkt_006621,1,2176.38,174.0,90.89,11.0,9.0,1188.76,2024-01-08
mkt_008382,1,986.36,99.0,23.86,9.0,1.0,105.54,2024-01-25
mkt_002124,0,148.94,17.0,6.86,14.0,1.0,625.49,2024-01-04
mkt_003238,0,38.78,8.0,67.45,10.0,6.0,581.43,2024-01-01
mkt_005403,1,322.2,33.0,11.87,8.0,0.0,130.7,2024-01-30
mkt_005998,1,1828.41,170.0,21.42,11.0,4.0,571.02,2024-01-01
mkt_005938,1,341.83,28.0,3.88,11.0,6.0,372.97,2024-01-30
mkt_002045,0,107.14,47.0,23.23,13.0,5.0,103.18,2024-01-12
mkt_001578,0,212.02,61.0,6.77,10.0,7.0,138.19,2024-01-25
mkt_000014,0,439.91,108.0,67.97,16.0,9.0,483.09,2024-01-26
mkt_002673,0,149.98,82.0,11.07,8.0,2.0,306.93,2024-01-07
mkt_007016,1,320.32,214.0,37.87,10.0,1.0,56.48,2024-01-23
mkt_008720,1,247.89,70.0,67.36,11.0,5.0,363.39,2024-01-23
mkt_008849,1,204.43,78.0,3.45,14.0,3.0,343.32,2024-01-09
mkt_004812,1,718.56,67.0,16.69,24.0,2.0,106.82,2024-01-06
mkt_001084,0,566.25,110.0,7.34,11.0,8.0,336.29,2024-01-27
mkt_004983,1,93.08,163.0,5.0,13.0,3.0,567.6,2024-01-06
mkt_007155,1,217.31,286.0,37.1,10.0,2.0,135.98,2024-01-04
mkt_002884,0,324.58,218.0,50.94,7.0,5.0,114.49,2024-01-25
mkt_000333,0,604.22,223.0,13.53,10.0,6.0,188.64,2024-01-30
mkt_007204,1,268.0,259.0,14.4,15.0,0.0,225.35,2024-01-15
mkt_004367,0,838.9,174.0,5.95,8.0,6.0,260.98,2024-01-19
mkt_003079,0,81.71,15.0,2.59,11.0,2.0,74.11,2024-01-26
mkt_007203,1,667.29,306.0,26.83,15.0,1.0,775.91,2024-01-28
mkt_009909,1,56.85,37.0,3.16,9.0,2.0,346.97,2024-01-03
mkt_008864,1,465.21,63.0,10.54,11.0,2.0,329.38,2024-01-01
mkt_000263,0,59.34,4.0,14.67,11.0,4.0,497.37,2024-01-14
mkt_004337,0,5399.63,79.0,32.5,10.0,1.0,335.92,2024-01-08
mkt_008895,1,1576.31,84.0,38.38,16.0,9.0,26.21,2024-01-27
mkt_008447,1,446.24,49.0,32.72,15.0,8.0,100.53,2024-01-13
mkt_005903,1,544.24,154.0,17.32,9.0,4.0,1631.2,2024-01-25
mkt_001498,0,598.24,40.0,28.18,12.0,4.0,154.71,2024-01-10
mkt_004190,0,97.95,41.0,8.86,12.0,5.0,52.97,2024-01-10
mkt_007485,1,163.62,382.0,23.4,16.0,5.0,181.54,2024-01-16
mkt_009643,1,374.48,93.0,46.37,10.0,4.0,183.59,2024-01-04
mkt_008310,1,940.08,435.0,9.9,8.0,9.0,151.79,2024-01-21
mkt_007590,1,388.2,261.0,44.33,9.0,3.0,2311.86,2024-01-09
mkt_000500,0,58.44,264.0,11.81,13.0,1.0,2080.33,2024-01-20
mkt_009155,1,131.83,397.0,4.79,10.0,9.0,288.71,2024-01-30
mkt_009414,1,686.54,62.0,18.5,15.0,3.0,102.73,2024-01-05
mkt_003095,0,100.64,11.0,97.43,14.0,9.0,64.18,2024-01-19
mkt_004631,1,284.07,298.0,53.6,12.0,0.0,397.98,2024-01-17
mkt_000367,0,171.88,16.0,12.63,9.0,1.0,75.43,2024-01-04
mkt_004058,0,410.41,194.0,11.71,9.0,5.0,403.33,2024-01-27
mkt_008174,1,2304.88,60.0,102.56,14.0,8.0,425.8,2024-01-17
mkt_004630,1,144.36,33.0,15.55,17.0,8.0,344.97,2024-01-03
mkt_006070,1,1317.16,248.0,65.0,12.0,9.0,618.6,2024-01-15
mkt_002664,0,48.8,47.0,39.13,14.0,5.0,172.16,2024-01-28
mkt_001026,0,183.7,185.0,25.06,16.0,6.0,658.35,2024-01-23
mkt_005908,1,243.1,80.0,225.63,16.0,4.0,44.08,2024-01-04
mkt_005050,1,886.92,145.0,66.6,16.0,8.0,304.2,2024-01-30
mkt_006328,1,65.21,109.0,8.02,15.0,5.0,192.39,2024-01-26
mkt_009733,1,450.8,751.0,3.52,9.0,7.0,1342.61,2024-01-30
mkt_001691,0,3343.64,109.0,8.13,8.0,2.0,126.34,2024-01-12
mkt_000673,0,313.23,30.0,4.99,8.0,6.0,44.94,2024-01-08
mkt_005572,1,2470.96,310.0,6.51,10.0,4.0,315.46,2024-01-12
mkt_005766,1,348.85,27.0,23.83,14.0,7.0,75.93,2024-01-22
mkt_005156,1,1474.23,68.0,5.92,10.0,4.0,664.56,2024-01-20
mkt_000733,0,84.27,171.0,22.87,11.0,9.0,351.54,2024-01-28
mkt_003526,0,500.88,25.0,14.64,8.0,1.0,83.68,2024-01-02
mkt_000568,0,556.44,18.0,6.82,25.0,9.0,211.14,2024-01-30
mkt_009187,1,298.78,162.0,56.42,13.0,9.0,108.63,2024-01-22
mkt_002922,0,74.99,20.0,23.4,18.0,2.0,360.28,2024-01-06
mkt_007911,1,842.17,208.0,7.88,12.0,4.0,275.35,2024-01-13
mkt_001558,0,10390.84,55.0,9.78,7.0,1.0,229.18,2024-01-01
mkt_000101,0,188.82,191.0,9.97,12.0,7.0,352.85,2024-01-25
mkt_003007,0,111.67,64.0,4.04,8.0,1.0,117.41,2024-01-24
mkt_007201,1,57.56,10.0,15.41,12.0,0.0,122.68,2024-01-01
mkt_000303,0,445.58,63.0,35.73,12.0,3.0,112.87,2024-01-09
mkt_000076,0,957.96,360.0,9.5,15.0,5.0,603.16,2024-01-07
mkt_006754,1,156.84,86.0,16.53,14.0,2.0,224.48,2024-01-23
mkt_008629,1,189.52,55.0,7.93,8.0,1.0,358.23,2024-01-18
mkt_001208,0,255.01,117.0,47.6,17.0,7.0,451.5,2024-01-13
mkt_007742,1,153.79,30.0,33.88,13.0,6.0,177.1,2024-01-19
mkt_008214,1,416.94,120.0,123.74,12.0,1.0,149.17,2024-01-03
mkt_008944,1,793.81,262.0,158.06,10.0,1.0,701.75,2024-01-22
mkt_008413,1,625.73,792.0,6.85,21.0,8.0,517.95,2024-01-15
mkt_001775,0,2763.89,46.0,8.48,15.0,6.0,108.64,2024-01-13
mkt_003473,0,250.27,92.0,13.36,12.0,2.0,113.53,2024-01-30
mkt_000483,0,580.46,17.0,81.92,13.0,5.0,133.24,2024-01-03
mkt_002189,0,362.83,56.0,24.93,11.0,5.0,447.06,2024-01-02
mkt_000346,0,298.17,43.0,8.09,11.0,4.0,175.85,2024-01-03
mkt_005481,1,96.61,206.0,92.54,12.0,6.0,205.21,2024-01-18
mkt_008361,1,195.5,8.0,24.51,8.0,7.0,62.26,2024-01-01
mkt_001472,0,70.09,99.0,1.0,13.0,8.0,313.79,2024-01-20
mkt_005100,1,637.42,63.0,173.69,10.0,7.0,351.62,2024-01-22
mkt_006765,1,773.45,135.0,9.99,13.0,1.0,103.79,2024-01-29
mkt_008706,1,1084.61,79.0,3.52,8.0,9.0,20.93,2024-01-03
mkt_004929,1,350.37,93.0,22.69,12.0,8.0,121.47,2024-01-04
mkt_006329,1,1478.0,94.0,14.02,7.0,7.0,295.64,2024-01-20
mkt_002609,0,455.39,239.0,29.22,19.0,0.0,143.04,2024-01-19
mkt_000003,0,88.74,10.0,8.8,15.0,1.0,119.33,2024-01-29
mkt_002213,0,235.11,17.0,6.44,16.0,3.0,176.31,2024-01-17
mkt_004827,1,358.5,219.0,5.92,10.0,7.0,140.92,2024-01-17
mkt_000856,0,217.57,69.0,11.54,21.0,6.0,579.39,2024-01-20
mkt_006977,1,402.79,54.0,13.07,11.0,5.0,149.79,2024-01-03
mkt_005885,1,687.84,188.0,34.23,14.0,7.0,451.88,2024-01-12
mkt_000624,0,87.71,25.0,13.4,7.0,7.0,124.64,2024-01-26
mkt_000290,0,283.92,192.0,11.02,6.0,7.0,117.08,2024-01-19
mkt_002018,0,1080.97,588.0,34.21,11.0,7.0,108.77,2024-01-15
mkt_000668,0,210.76,427.0,170.57,14.0,5.0,129.87,2024-01-30
mkt_008921,1,128.04,26.0,9.95,14.0,7.0,308.16,2024-01-24
mkt_008264,1,124.64,76.0,56.3,13.0,5.0,154.75,2024-01-27
mkt_009696,1,2938.68,61.0,21.13,13.0,4.0,217.86,2024-01-17
mkt_001631,0,898.17,65.0,5.54,12.0,8.0,108.79,2024-01-19
mkt_005170,1,169.1,164.0,28.08,12.0,1.0,393.14,2024-01-22
mkt_007205,1,424.97,802.0,1.46,13.0,0.0,988.58,2024-01-13
mkt_002522,0,121.52,106.0,5.85,10.0,5.0,373.15,2024-01-18
mkt_002215,0,202.21,9.0,22.93,12.0,7.0,111.16,2024-01-17
mkt_006968,1,334.5,330.0,15.25,19.0,5.0,494.37,2024-01-26
mkt_006496,1,184.26,160.0,80.06,15.0,9.0,99.14,2024-01-03
mkt_006213,1,4734.27,98.0,12.1,9.0,2.0,352.03,2024-01-11
mkt_007032,1,490.87,26.0,57.19,18.0,7.0,172.45,2024-01-03
mkt_007420,1,1655.77,170.0,42.66,13.0,8.0,29.53,2024-01-07
mkt_001107,0,2871.43,472.0,7.47,8.0,5.0,144.82,2024-01-16
mkt_000450,0,148.41,27.0,13.86,8.0,1.0,127.71,2024-01-24
mkt_006289,1,192.42,547.0,9.69,15.0,5.0,336.27,2024-01-10
mkt_009966,1,215.28,8.0,4.96,16.0,4.0,89.78,2024-01-09
mkt_000135,0,619.88,104.0,8.18,9.0,1.0,37.66,2024-01-10
mkt_001785,0,326.68,40.0,34.72,6.0,7.0,180.0,2024-01-08
mkt_003404,0,332.59,176.0,11.73,10.0,6.0,128.73,2024-01-13
mkt_002906,0,91.93,64.0,22.63,21.0,7.0,221.56,2024-01-17
mkt_008304,1,567.51,338.0,17.79,14.0,9.0,124.96,2024-01-05
mkt_007492,1,1525.23,300.0,27.13,15.0,6.0,362.06,2024-01-29
mkt_006100,1,364.13,355.0,31.71,10.0,8.0,2443.78,2024-01-30
mkt_004504,1,103.04,82.0,16.36,13.0,2.0,109.73,2024-01-09
mkt_005053,1,792.97,67.0,40.53,7.0,3.0,465.51,2024-01-25
mkt_005205,1,415.12,32.0,15.58,8.0,6.0,239.11,2024-01-12
mkt_004080,0,895.52,61.0,15.66,17.0,1.0,961.27,2024-01-29
mkt_006918,1,1345.6,216.0,10.33,7.0,2.0,195.59,2024-01-06
mkt_006802,1,4190.93,93.0,13.37,9.0,1.0,408.35,2024-01-01
mkt_005206,1,270.81,213.0,65.55,18.0,5.0,210.78,2024-01-16
mkt_000532,0,496.12,45.0,13.24,16.0,7.0,188.49,2024-01-23
mkt_004830,1,766.57,30.0,63.19,12.0,3.0,1238.88,2024-01-04
mkt_004038,0,118.06,212.0,81.81,9.0,1.0,259.98,2024-01-18
mkt_004084,0,240.31,82.0,9.84,7.0,9.0,410.64,2024-01-23
mkt_003204,0,59.29,84.0,1.68,14.0,7.0,39.44,2024-01-05
mkt_007110,1,409.84,297.0,11.1,6.0,8.0,248.54,2024-01-25
mkt_000330,0,94.58,525.0,12.8,11.0,6.0,241.32,2024-01-14
mkt_004957,1,365.59,28.0,18.05,12.0,2.0,93.45,2024-01-13
mkt_003033,0,463.84,69.0,43.54,12.0,6.0,54.37,2024-01-02
mkt_007684,1,87.89,48.0,62.96,13.0,0.0,3175.41,2024-01-16
mkt_001597,0,409.05,216.0,28.82,11.0,5.0,229.27,2024-01-22
mkt_009919,1,616.2,424.0,10.77,11.0,4.0,1464.82,2024-01-12
mkt_003597,0,309.93,83.0,35.36,9.0,9.0,239.8,2024-01-13
mkt_009038,1,124.53,39.0,12.62,10.0,6.0,116.89,2024-01-30
mkt_008001,1,324.73,175.0,18.44,13.0,6.0,124.03,2024-01-26
mkt_000590,0,395.35,31.0,11.82,10.0,2.0,197.19,2024-01-04
mkt_000647,0,105.88,19.0,17.98,18.0,4.0,335.33,2024-01-28
mkt_009102,1,492.14,12.0,19.76,16.0,1.0,184.56,2024-01-07
mkt_008015,1,824.11,679.0,10.98,13.0,1.0,661.53,2024-01-30
mkt_003771,0,225.64,50.0,68.85,9.0,4.0,128.8,2024-01-28
mkt_009039,1,416.14,228.0,5.21,13.0,8.0,253.89,2024-01-01
mkt_005082,1,89.79,28.0,4.42,13.0,8.0,443.73,2024-01-15
mkt_007882,1,886.18,109.0,90.43,14.0,9.0,66.0,2024-01-30
mkt_009362,1,362.81,368.0,6.91,9.0,9.0,301.98,2024-01-07
mkt_004210,0,1509.49,543.0,13.17,12.0,6.0,436.3,2024-01-20
mkt_008834,1,137.02,48.0,54.45,12.0,8.0,107.4,2024-01-11
mkt_008699,1,156.6,148.0,30.15,9.0,6.0,113.91,2024-01-03
mkt_001795,0,219.33,76.0,17.72,8.0,2.0,398.91,2024-01-30
mkt_002586,0,1343.03,129.0,18.11,12.0,0.0,232.61,2024-01-11
mkt_008355,1,531.76,94.0,117.08,22.0,0.0,191.29,2024-01-23
mkt_002316,0,693.51,62.0,7.08,13.0,9.0,181.17,2024-01-19
mkt_004185,0,398.05,143.0,24.58,8.0,0.0,181.54,2024-01-08
mkt_008827,1,142.51,30.0,30.88,15.0,2.0,97.47,2024-01-06
mkt_007072,1,316.02,258.0,4.31,16.0,7.0,111.98,2024-01-03
mkt_005234,1,83.08,86.0,74.56,13.0,3.0,308.67,2024-01-14
mkt_008743,1,452.07,276.0,7.1,10.0,0.0,59.89,2024-01-24
mkt_008670,1,104.48,10.0,132.37,12.0,7.0,21.39,2024-01-06
mkt_004768,1,669.32,303.0,18.93,11.0,5.0,331.82,2024-01-15
mkt_009972,1,60.42,4.0,20.69,7.0,1.0,61.18,2024-01-05
mkt_007144,1,513.71,120.0,36.74,10.0,2.0,293.51,2024-01-04
mkt_002913,0,1075.75,473.0,19.98,12.0,2.0,1256.97,2024-01-04
mkt_009871,1,959.11,96.0,23.39,10.0,1.0,712.22,2024-01-01
mkt_009893,1,254.22,51.0,17.05,13.0,1.0,94.8,2024-01-03
mkt_002075,0,59.33,18.0,29.75,9.0,5.0,25.83,2024-01-18
mkt_004302,0,45.42,33.0,33.52,9.0,0.0,423.39,2024-01-07
mkt_005822,1,280.69,14.0,8.68,17.0,6.0,53.37,2024-01-16
mkt_002149,0,304.69,204.0,99.52,10.0,2.0,435.74,2024-01-01
mkt_000144,0,479.63,44.0,124.65,13.0,5.0,314.7,2024-01-23
mkt_004963,1,360.26,264.0,17.33,16.0,8.0,418.82,2024-01-11
mkt_008159,1,326.58,112.0,16.06,13.0,0.0,126.78,2024-01-20
mkt_009030,1,242.83,16.0,58.51,15.0,0.0,306.4,2024-01-03
mkt_004775,1,81.24,44.0,39.7,14.0,9.0,131.44,2024-01-12
mkt_008933,1,2043.89,1443.0,54.26,17.0,8.0,358.56,2024-01-16
mkt_007749,1,330.62,79.0,9.64,14.0,2.0,375.11,2024-01-11
mkt_009828,1,259.99,207.0,22.24,8.0,2.0,1795.06,2024-01-17
mkt_009214,1,1973.27,397.0,9.45,20.0,8.0,456.37,2024-01-15
mkt_006060,1,276.75,64.0,57.85,13.0,3.0,188.97,2024-01-09
mkt_009475,1,347.83,169.0,5.0,24.0,8.0,90.29,2024-01-15
mkt_006409,1,153.43,24.0,107.83,13.0,7.0,86.39,2024-01-22
mkt_003317,0,446.67,63.0,21.0,16.0,8.0,480.47,2024-01-23
mkt_007464,1,221.18,56.0,18.04,10.0,8.0,40.75,2024-01-29
mkt_003061,0,685.39,173.0,94.54,10.0,9.0,118.27,2024-01-20
mkt_001355,0,248.66,616.0,34.11,12.0,8.0,1019.57,2024-01-16
mkt_004514,1,100.34,38.0,13.45,13.0,0.0,173.44,2024-01-14
mkt_005505,1,98.67,147.0,25.14,6.0,9.0,218.09,2024-01-22
mkt_005250,1,296.27,250.0,10.66,13.0,6.0,390.26,2024-01-09
mkt_004511,1,412.26,21.0,5.79,14.0,8.0,266.76,2024-01-04
mkt_001730,0,248.11,260.0,34.43,11.0,9.0,121.46,2024-01-07
mkt_001758,0,339.49,1005.0,52.49,12.0,2.0,186.75,2024-01-05
mkt_006650,1,795.67,50.0,8.42,13.0,6.0,536.87,2024-01-11
mkt_006646,1,172.81,25.0,59.86,7.0,8.0,138.83,2024-01-23
mkt_009860,1,419.53,19.0,37.34,21.0,0.0,433.42,2024-01-02
mkt_004139,0,1188.29,178.0,6.99,11.0,5.0,113.31,2024-01-05
mkt_009393,1,252.92,60.0,36.25,10.0,4.0,114.41,2024-01-16
mkt_005123,1,130.08,289.0,2.01,13.0,7.0,191.22,2024-01-04
mkt_000000,0,206.28,67.0,9.58,9.0,7.0,120.37,2024-01-01
mkt_001864,0,300.18,199.0,14.1,12.0,0.0,26.01,2024-01-23
mkt_000543,0,171.04,44.0,56.25,13.0,4.0,254.58,2024-01-24
mkt_000349,0,76.99,24.0,7.11,17.0,1.0,161.75,2024-01-23
mkt_006906,1,272.13,111.0,31.91,4.0,7.0,266.1,2024-01-11
mkt_009765,1,42.2,39.0,19.99,17.0,3.0,258.65,2024-01-27
mkt_002523,0,220.92,95.0,6.66,11.0,9.0,73.01,2024-01-09
mkt_003464,0,66.36,86.0,59.28,13.0,7.0,150.48,2024-01-03
mkt_000457,0,302.22,75.0,29.14,3.0,3.0,81.38,2024-01-11
mkt_003023,0,274.4,516.0,20.03,14.0,3.0,48.96,2024-01-30
mkt_007261,1,3964.53,98.0,35.79,15.0,3.0,221.25,2024-01-04
mkt_009515,1,54.74,13.0,15.28,17.0,5.0,109.29,2024-01-26
mkt_007872,1,49.08,16.0,35.92,9.0,3.0,184.8,2024-01-18
mkt_006625,1,958.38,357.0,36.78,11.0,4.0,650.32,2024-01-26
mkt_002534,0,225.57,105.0,44.94,14.0,0.0,513.4,2024-01-15
mkt_000131,0,19.27,37.0,35.22,8.0,7.0,115.37,2024-01-11
mkt_003704,0,651.16,68.0,82.85,10.0,9.0,194.73,2024-01-27
mkt_001372,0,1066.29,336.0,7.96,10.0,5.0,447.19,2024-01-17
mkt_006200,1,471.53,93.0,14.12,11.0,2.0,109.96,2024-01-03
mkt_004856,1,241.17,258.0,23.69,14.0,1.0,182.4,2024-01-30
mkt_004712,1,260.83,30.0,17.95,14.0,5.0,41.53,2024-01-02
mkt_005544,1,1369.83,49.0,2.73,13.0,5.0,126.16,2024-01-10
mkt_001413,0,247.42,284.0,21.27,13.0,0.0,365.97,2024-01-02
mkt_004113,0,25.63,143.0,1.0,7.0,7.0,193.99,2024-01-17
mkt_000655,0,206.01,25.0,4.41,14.0,4.0,75.07,2024-01-05
mkt_008137,1,58.18,188.0,18.06,10.0,0.0,151.08,2024-01-07
mkt_004098,0,90.84,14.0,14.68,15.0,3.0,569.39,2024-01-08
mkt_000592,0,147.9,63.0,13.13,10.0,1.0,291.9,2024-01-03
mkt_008708,1,1638.71,411.0,55.59,9.0,5.0,483.37,2024-01-03
mkt_003123,0,710.19,5.0,14.71,18.0,8.0,52.19,2024-01-30
mkt_003047,0,1505.89,1526.0,16.49,17.0,0.0,4279.54,2024-01-30
mkt_003887,0,128.89,130.0,51.04,11.0,5.0,270.79,2024-01-26
mkt_005735,1,320.11,48.0,118.34,19.0,9.0,122.58,2024-01-11
mkt_002184,0,379.74,99.0,13.27,20.0,8.0,165.04,2024-01-09
mkt_002145,0,259.27,50.0,87.46,8.0,1.0,132.61,2024-01-03
mkt_007047,1,685.19,212.0,29.08,8.0,9.0,254.19,2024-01-04
mkt_003105,0,1454.89,295.0,26.52,7.0,8.0,1100.19,2024-01-29
mkt_009233,1,209.98,45.0,127.62,14.0,5.0,122.22,2024-01-24
mkt_009096,1,154.68,31.0,43.19,11.0,0.0,743.36,2024-01-14
mkt_002769,0,34.76,32.0,8.64,14.0,3.0,19.66,2024-01-09
mkt_005221,1,985.89,346.0,25.2,12.0,4.0,156.63,2024-01-27
mkt_005833,1,597.37,375.0,17.7,16.0,8.0,65.6,2024-01-15
mkt_001732,0,4714.6,79.0,30.89,14.0,2.0,126.45,2024-01-16
mkt_000265,0,963.57,307.0,2.38,9.0,9.0,552.5,2024-01-06
mkt_005144,1,106.69,159.0,4.94,12.0,8.0,91.09,2024-01-05
mkt_008267,1,1263.63,32.0,8.38,19.0,3.0,48.02,2024-01-28
mkt_003937,0,481.81,123.0,46.96,14.0,6.0,248.59,2024-01-30
mkt_000761,0,240.02,49.0,57.78,12.0,6.0,58.17,2024-01-22
mkt_007220,1,274.5,384.0,13.88,8.0,7.0,148.9,2024-01-28
mkt_008439,1,308.57,57.0,23.91,13.0,4.0,135.95,2024-01-26
mkt_003257,0,623.91,28.0,5.95,9.0,5.0,10.8,2024-01-08
mkt_004338,0,78.42,14.0,10.34,9.0,7.0,81.22,2024-01-14
mkt_004362,0,562.12,66.0,16.84,7.0,1.0,121.22,2024-01-02
mkt_000316,0,156.52,160.0,44.1,9.0,1.0,355.16,2024-01-20
mkt_008069,1,167.86,75.0,24.46,14.0,2.0,393.96,2024-01-27
mkt_001851,0,1184.11,19.0,9.77,10.0,1.0,192.23,2024-01-08
mkt_002484,0,403.42,59.0,26.28,16.0,4.0,103.51,2024-01-04
mkt_009873,1,634.65,13.0,21.3,14.0,4.0,44.92,2024-01-07
mkt_009574,1,314.48,34.0,60.2,9.0,8.0,852.72,2024-01-26
mkt_001078,0,1006.37,6.0,8.01,18.0,4.0,118.91,2024-01-09
mkt_008358,1,140.32,52.0,52.91,11.0,7.0,251.3,2024-01-17
mkt_007333,1,275.08,86.0,4.05,13.0,2.0,344.69,2024-01-20
mkt_001071,0,527.95,66.0,3.94,10.0,5.0,109.24,2024-01-08
mkt_000103,0,238.91,20.0,3.75,14.0,0.0,137.61,2024-01-03
mkt_005748,1,4241.1,68.0,37.0,10.0,0.0,217.98,2024-01-01
mkt_001418,0,3017.21,242.0,6.04,19.0,4.0,662.88,2024-01-10
mkt_001658,0,738.43,230.0,5.11,8.0,9.0,181.07,2024-01-22
mkt_005284,1,111.62,27.0,25.19,12.0,7.0,360.65,2024-01-08
mkt_001149,0,692.39,865.0,4.06,11.0,2.0,372.2,2024-01-25
mkt_007150,1,38.8,4.0,18.63,15.0,4.0,117.55,2024-01-23
mkt_001568,0,35.45,209.0,10.48,9.0,1.0,479.53,2024-01-16
mkt_001087,0,97.13,75.0,24.24,12.0,4.0,192.31,2024-01-24
mkt_006085,1,850.42,46.0,50.24,15.0,7.0,47.66,2024-01-25
mkt_008674,1,3067.66,19.0,9.64,8.0,6.0,114.8,2024-01-29
mkt_008341,1,157.74,91.0,26.65,11.0,9.0,454.18,2024-01-20
mkt_007811,1,164.57,91.0,145.31,6.0,9.0,140.97,2024-01-15
mkt_006084,1,483.99,110.0,10.67,10.0,8.0,471.62,2024-01-26
mkt_008773,1,637.13,692.0,36.44,17.0,7.0,453.24,2024-01-09
mkt_008757,1,97.77,111.0,7.58,9.0,0.0,204.76,2024-01-24
mkt_001692,0,340.74,403.0,27.32,10.0,8.0,610.86,2024-01-01
mkt_004734,1,438.07,351.0,37.12,16.0,2.0,578.87,2024-01-17
mkt_003387,0,149.04,108.0,7.67,5.0,6.0,248.14,2024-01-19
mkt_003646,0,1424.71,256.0,46.8,12.0,1.0,573.09,2024-01-14
mkt_001683,0,2354.36,400.0,33.79,10.0,5.0,152.82,2024-01-06
mkt_000008,0,151.6,110.0,22.94,12.0,3.0,378.33,2024-01-01
mkt_006062,1,164.43,36.0,5.0,7.0,5.0,90.9,2024-01-16
mkt_006516,1,350.68,8.0,41.07,14.0,6.0,293.46,2024-01-23
mkt_004123,0,742.76,152.0,60.44,9.0,2.0,306.05,2024-01-22
mkt_008729,1,78.18,9.0,13.8,10.0,9.0,128.2,2024-01-15
mkt_006045,1,327.46,42.0,100.31,11.0,9.0,464.17,2024-01-05
mkt_000567,0,647.61,710.0,26.38,8.0,8.0,447.88,2024-01-22
mkt_009161,1,133.03,148.0,6.21,8.0,1.0,294.03,2024-01-15
mkt_001803,0,127.95,11.0,32.1,9.0,7.0,80.33,2024-01-23
mkt_008501,1,681.83,132.0,28.37,12.0,7.0,292.7,2024-01-07
mkt_004900,1,213.46,210.0,17.86,14.0,7.0,476.16,2024-01-19
