subject_id,variant,outcome,company_size,days_since_signup,plan_type,feature_usage_count,pre_experiment_outcome,experiment_day
saas_002884,0,20.61,20.0,7.0,0.0,7.0,27.43,28
saas_000333,1,12.12,4.0,1.0,1.0,6.0,22.3,16
saas_007204,1,65.04,9.0,42.0,1.0,9.0,35.09,24
saas_004367,1,70.83,15.0,1.0,2.0,9.0,69.23,25
saas_003079,1,22.67,96.0,23.0,0.0,8.0,23.67,21
saas_007203,1,32.68,22.0,23.0,0.0,12.0,26.51,19
saas_009909,0,5.83,13.0,1.0,1.0,6.0,26.01,22
saas_008864,0,61.1,433.0,30.0,0.0,11.0,30.8,22
saas_000263,0,0.0,8.0,3.0,0.0,4.0,17.27,4
saas_004337,1,19.57,9.0,23.0,0.0,10.0,44.6,11
saas_008895,0,40.96,134.0,32.0,0.0,6.0,31.87,24
saas_008447,0,31.13,59.0,1.0,0.0,7.0,31.55,26
saas_005903,1,18.5,24.0,1.0,0.0,6.0,9.91,24
saas_001498,0,38.35,58.0,13.0,1.0,5.0,33.1,22
saas_004190,1,32.43,90.0,1.0,0.0,8.0,5.97,25
saas_007485,0,59.88,33.0,5.0,0.0,7.0,26.66,15
saas_009643,0,0.0,42.0,5.0,0.0,10.0,17.56,22
saas_008310,1,0.45,2.0,21.0,1.0,4.0,17.11,1
saas_007590,0,3.94,4.0,9.0,2.0,7.0,5.15,22
saas_000500,0,33.42,155.0,3.0,0.0,7.0,32.18,30
saas_009155,1,0.45,27.0,11.0,0.0,8.0,2.23,5
saas_009414,1,43.99,428.0,5.0,0.0,4.0,48.87,19
saas_003095,0,59.43,3.0,26.0,0.0,10.0,20.85,13
saas_004631,0,24.29,1.0,2.0,2.0,7.0,1.01,23
saas_000367,1,64.58,5.0,1.0,1.0,7.0,61.68,29
saas_004058,0,28.06,48.0,1.0,0.0,9.0,49.46,29
saas_008174,0,40.43,41.0,4.0,1.0,10.0,39.28,1
saas_004630,1,0.45,1.0,9.0,1.0,7.0,34.3,9
saas_006070,0,23.05,3.0,23.0,0.0,10.0,18.17,2
saas_002664,1,12.16,10.0,25.0,1.0,7.0,0.0,15
saas_001026,1,19.32,1.0,24.0,0.0,9.0,21.67,26
saas_005908,1,17.84,58.0,3.0,2.0,9.0,19.25,26
saas_005050,1,0.45,37.0,32.0,0.0,2.0,9.11,15
saas_006328,1,39.95,92.0,28.0,1.0,7.0,17.46,6
saas_009733,0,52.7,21.0,13.0,1.0,9.0,29.47,7
saas_001691,0,13.29,1.0,29.0,0.0,9.0,53.88,18
saas_000673,0,33.62,2.0,29.0,0.0,10.0,50.14,21
saas_005572,0,32.83,1.0,38.0,1.0,5.0,26.55,15
saas_005766,0,10.22,9.0,5.0,1.0,10.0,0.39,19
saas_005156,1,64.96,7.0,1.0,1.0,5.0,57.83,14
saas_000733,0,17.9,15.0,16.0,0.0,9.0,30.18,15
saas_003526,0,41.36,35.0,8.0,1.0,10.0,37.11,22
saas_000568,1,4.67,45.0,2.0,0.0,11.0,38.49,6
saas_009187,0,38.38,7.0,18.0,2.0,9.0,30.65,2
saas_002922,0,18.49,2.0,3.0,1.0,8.0,35.49,1
saas_007911,0,0.0,13.0,44.0,0.0,9.0,0.0,6
saas_001558,1,53.49,67.0,7.0,1.0,9.0,41.05,19
saas_000101,1,9.46,141.0,34.0,1.0,7.0,25.59,16
saas_003007,1,1.68,98.0,1.0,1.0,7.0,10.09,18
saas_007201,1,4.34,60.0,19.0,0.0,7.0,4.34,3
saas_000303,0,94.75,12.0,19.0,1.0,9.0,40.0,29
saas_000076,0,21.68,10.0,13.0,0.0,9.0,9.5,8
saas_006754,0,0.0,18.0,15.0,2.0,9.0,0.0,1
saas_008629,0,3.55,164.0,8.0,1.0,8.0,7.33,13
saas_001208,1,20.41,615.0,49.0,0.0,5.0,25.14,17
saas_007742,1,60.52,1.0,6.0,0.0,6.0,22.39,4
saas_008214,0,0.0,2.0,3.0,2.0,9.0,11.72,22
saas_008944,0,37.91,5.0,3.0,0.0,7.0,34.42,17
saas_008413,1,20.12,5.0,25.0,1.0,6.0,15.76,5
saas_001775,1,18.93,31.0,15.0,1.0,7.0,12.87,8
saas_003473,0,0.0,45.0,15.0,2.0,9.0,0.16,7
saas_000483,1,19.67,47.0,14.0,2.0,12.0,24.56,19
saas_002189,1,53.94,45.0,5.0,1.0,6.0,29.77,25
saas_000346,0,24.97,8.0,28.0,0.0,6.0,40.8,15
saas_005481,1,12.13,9.0,10.0,1.0,7.0,38.94,15
saas_008361,0,51.08,12.0,38.0,0.0,8.0,39.57,23
saas_001472,1,31.66,19.0,7.0,1.0,12.0,27.56,8
saas_005100,1,24.72,5.0,26.0,0.0,8.0,30.14,30
saas_006765,1,47.92,7.0,1.0,1.0,5.0,34.2,10
saas_008706,1,100.0,14.0,19.0,2.0,9.0,44.2,19
saas_004929,1,3.31,97.0,1.0,0.0,6.0,12.56,8
saas_006329,1,37.99,28.0,5.0,1.0,7.0,43.59,6
saas_002609,1,31.73,2.0,22.0,2.0,9.0,32.43,29
saas_000003,0,64.97,82.0,12.0,2.0,7.0,55.48,10
saas_002213,1,23.3,289.0,15.0,1.0,3.0,23.55,14
saas_004827,1,23.65,13.0,28.0,2.0,4.0,24.41,12
saas_000856,0,26.84,33.0,13.0,0.0,8.0,40.89,10
saas_006977,0,2.9,44.0,8.0,1.0,5.0,11.96,19
saas_005885,1,22.89,206.0,13.0,1.0,12.0,23.16,3
saas_000624,1,39.38,40.0,13.0,0.0,11.0,38.66,20
saas_000290,1,39.29,13.0,1.0,1.0,4.0,27.41,5
saas_002018,0,5.53,48.0,12.0,0.0,12.0,31.49,11
saas_000668,0,0.0,9.0,9.0,0.0,5.0,0.0,29
saas_008921,1,19.33,50.0,23.0,1.0,7.0,14.88,30
saas_008264,0,26.96,21.0,5.0,2.0,10.0,43.44,24
saas_009696,1,68.68,10.0,19.0,0.0,8.0,49.31,1
saas_001631,0,0.0,5.0,6.0,0.0,12.0,14.11,14
saas_005170,1,0.45,59.0,1.0,2.0,7.0,19.48,4
saas_007205,0,41.76,5.0,1.0,0.0,9.0,22.2,9
saas_002522,1,77.46,14.0,9.0,1.0,8.0,51.83,18
saas_002215,0,46.63,20.0,1.0,2.0,7.0,41.08,24
saas_006968,0,38.02,732.0,14.0,0.0,11.0,58.29,2
saas_006496,1,0.45,18.0,16.0,0.0,7.0,5.22,18
saas_006213,1,12.09,27.0,14.0,1.0,5.0,26.73,15
saas_007032,0,72.24,22.0,31.0,0.0,10.0,41.95,30
saas_007420,0,30.41,27.0,59.0,1.0,3.0,24.0,7
saas_001107,1,20.28,6.0,41.0,0.0,11.0,20.51,17
saas_000450,1,40.94,16.0,8.0,1.0,9.0,47.24,3
saas_006289,0,50.59,5.0,8.0,0.0,10.0,41.05,20
saas_009966,0,27.38,43.0,1.0,0.0,9.0,10.8,29
saas_000135,0,34.0,4.0,5.0,0.0,11.0,27.34,29
saas_001785,1,17.45,123.0,2.0,0.0,8.0,26.14,3
saas_003404,1,55.9,2.0,2.0,2.0,13.0,35.45,29
saas_002906,0,0.0,111.0,7.0,0.0,10.0,17.61,1
saas_008304,1,5.21,2.0,2.0,0.0,10.0,31.59,1
saas_007492,1,39.74,3.0,29.0,1.0,14.0,22.77,23
saas_006100,1,0.45,12.0,17.0,2.0,3.0,10.1,7
saas_004504,0,43.39,7.0,1.0,1.0,11.0,18.96,7
saas_005053,1,28.76,6.0,3.0,1.0,12.0,24.78,3
saas_005205,1,35.36,14.0,4.0,1.0,8.0,9.58,3
saas_004080,1,45.65,105.0,9.0,2.0,10.0,37.0,28
saas_006918,1,24.99,12.0,11.0,1.0,6.0,35.32,17
saas_006802,1,29.93,16.0,8.0,0.0,5.0,24.82,6
saas_005206,0,22.54,2.0,31.0,0.0,10.0,22.56,2
saas_000532,0,31.5,10.0,47.0,0.0,7.0,15.71,8
saas_004830,0,34.31,2.0,1.0,0.0,10.0,37.99,10
saas_004038,1,9.65,7.0,1.0,0.0,10.0,12.66,16
saas_004084,0,16.59,93.0,15.0,0.0,10.0,36.73,2
saas_003204,1,17.45,38.0,54.0,0.0,11.0,12.99,2
saas_007110,1,56.77,4.0,31.0,0.0,9.0,39.78,10
saas_000330,0,40.08,193.0,24.0,1.0,7.0,51.53,1
saas_004957,1,38.41,1.0,56.0,1.0,3.0,42.17,27
saas_003033,1,18.82,34.0,4.0,2.0,5.0,24.16,22
saas_007684,0,39.11,6.0,1.0,1.0,8.0,7.59,7
saas_001597,1,0.45,28.0,12.0,1.0,8.0,47.22,28
saas_009919,0,55.89,316.0,11.0,2.0,5.0,25.66,6
saas_003597,1,8.19,8.0,3.0,2.0,7.0,20.8,2
saas_009038,0,43.17,4.0,12.0,1.0,6.0,20.35,23
saas_008001,0,12.81,128.0,4.0,1.0,12.0,29.66,23
saas_000590,0,0.0,3.0,15.0,1.0,10.0,30.74,4
saas_000647,1,40.44,1.0,6.0,0.0,8.0,45.69,24
saas_009102,0,79.23,6.0,1.0,1.0,11.0,60.58,3
saas_008015,0,42.32,113.0,10.0,0.0,5.0,19.72,17
saas_003771,0,62.24,2.0,4.0,0.0,11.0,39.13,8
saas_009039,1,38.68,8.0,32.0,1.0,13.0,44.2,24
saas_005082,1,8.61,23.0,22.0,0.0,6.0,7.47,8
saas_007882,0,53.3,22.0,9.0,1.0,8.0,38.29,21
saas_009362,1,48.29,1700.0,8.0,1.0,7.0,70.71,10
saas_004210,0,11.93,21.0,10.0,0.0,8.0,2.7,26
saas_008834,1,65.68,3.0,10.0,1.0,4.0,50.49,23
saas_008699,1,48.01,2.0,1.0,0.0,4.0,33.12,18
saas_001795,1,45.45,12.0,3.0,1.0,12.0,39.7,18
saas_002586,0,16.96,22.0,1.0,0.0,4.0,15.71,3
saas_008355,1,28.56,1.0,23.0,1.0,10.0,20.21,3
saas_002316,1,100.0,13.0,42.0,1.0,5.0,63.34,4
saas_004185,0,14.98,35.0,11.0,1.0,4.0,35.98,13
saas_008827,0,2.19,57.0,1.0,2.0,4.0,2.51,12
saas_007072,0,17.63,11.0,27.0,0.0,5.0,22.0,8
saas_005234,1,21.93,7.0,9.0,1.0,6.0,29.56,18
saas_008743,0,27.56,2.0,1.0,0.0,11.0,36.13,6
saas_008670,1,2.55,61.0,16.0,0.0,10.0,29.72,14
saas_004768,0,25.97,2.0,7.0,0.0,9.0,23.44,30
saas_009972,1,0.45,15.0,4.0,1.0,6.0,11.38,19
saas_007144,1,59.05,14.0,15.0,0.0,6.0,43.37,15
saas_002913,1,19.12,1.0,1.0,1.0,5.0,3.08,5
saas_009871,1,23.15,28.0,65.0,1.0,4.0,38.38,19
saas_009893,0,61.26,22.0,2.0,0.0,10.0,46.34,10
saas_002075,1,14.76,2.0,11.0,0.0,8.0,13.47,26
saas_004302,1,17.07,6.0,21.0,1.0,13.0,28.38,12
saas_005822,0,59.74,25.0,1.0,1.0,8.0,42.33,26
saas_002149,1,12.52,24.0,17.0,2.0,6.0,21.56,15
saas_000144,0,26.66,5.0,10.0,0.0,8.0,26.15,28
saas_004963,1,17.53,9.0,1.0,0.0,7.0,15.53,28
saas_008159,1,3.95,14.0,6.0,0.0,4.0,17.88,6
saas_009030,0,22.17,21.0,1.0,0.0,7.0,37.57,7
saas_004775,1,9.11,58.0,7.0,0.0,6.0,28.1,15
saas_008933,1,29.5,12.0,17.0,0.0,8.0,60.03,11
saas_007749,1,78.29,3.0,3.0,0.0,9.0,42.25,25
saas_009828,1,69.02,2.0,10.0,2.0,7.0,46.31,4
saas_009214,0,16.94,2.0,5.0,1.0,8.0,26.51,26
saas_006060,0,24.35,9.0,16.0,0.0,6.0,32.47,24
saas_009475,0,31.84,13.0,21.0,1.0,7.0,28.23,10
saas_006409,0,33.45,7.0,7.0,1.0,7.0,24.76,24
saas_003317,0,73.54,7.0,30.0,1.0,6.0,39.34,4
saas_007464,1,4.61,24.0,9.0,0.0,7.0,2.79,27
saas_003061,0,12.43,27.0,22.0,0.0,8.0,12.03,3
saas_001355,1,0.45,40.0,28.0,0.0,3.0,4.3,22
saas_004514,0,0.0,23.0,4.0,2.0,12.0,1.6,16
saas_005505,1,42.47,4.0,20.0,1.0,3.0,36.1,13
saas_005250,0,46.68,17.0,3.0,0.0,10.0,36.87,18
saas_004511,0,36.94,15.0,18.0,0.0,9.0,43.45,28
saas_001730,1,10.31,17.0,6.0,0.0,9.0,19.04,5
saas_001758,1,23.61,4.0,19.0,0.0,7.0,26.3,16
saas_006650,1,54.98,68.0,2.0,1.0,8.0,35.68,20
saas_006646,1,55.14,6.0,16.0,0.0,8.0,24.34,23
saas_009860,1,0.45,25.0,32.0,0.0,9.0,13.77,22
saas_004139,0,3.43,31.0,3.0,1.0,3.0,20.88,5
saas_009393,0,0.0,84.0,2.0,0.0,14.0,12.41,7
saas_005123,0,38.7,17.0,8.0,1.0,13.0,33.51,1
saas_000000,1,41.2,31.0,1.0,0.0,6.0,31.76,17
saas_001864,1,57.09,31.0,11.0,0.0,8.0,49.05,13
saas_000543,0,12.3,15.0,4.0,2.0,7.0,33.38,6
saas_000349,0,60.11,183.0,44.0,0.0,6.0,28.49,7
saas_006906,0,0.0,4.0,8.0,0.0,12.0,12.45,5
saas_009765,1,47.45,3.0,5.0,2.0,11.0,48.56,16
saas_002523,1,54.72,1.0,11.0,1.0,7.0,40.73,28
saas_003464,1,17.76,41.0,32.0,0.0,10.0,15.96,22
saas_000457,1,30.36,5.0,8.0,1.0,13.0,13.11,30
saas_003023,0,8.9,6.0,6.0,1.0,9.0,26.67,19
saas_007261,1,28.8,118.0,19.0,0.0,5.0,32.66,24
saas_009515,1,27.5,1.0,2.0,1.0,5.0,27.9,15
saas_007872,0,64.5,19.0,3.0,0.0,6.0,31.46,30
saas_006625,1,20.64,16.0,18.0,1.0,8.0,36.7,1
saas_002534,1,43.39,15.0,1.0,0.0,10.0,12.0,14
saas_000131,1,26.85,2.0,1.0,0.0,4.0,19.33,7
saas_003704,0,0.0,43.0,32.0,0.0,10.0,5.94,22
saas_001372,1,37.9,36.0,14.0,0.0,9.0,20.15,26
saas_006200,0,95.8,187.0,1.0,0.0,9.0,74.1,11
saas_004856,0,55.58,2.0,23.0,0.0,3.0,42.52,18
saas_004712,0,5.49,106.0,11.0,1.0,5.0,9.62,26
saas_005544,1,24.11,18.0,2.0,0.0,8.0,26.21,27
saas_001413,0,66.33,133.0,17.0,0.0,8.0,70.7,3
saas_004113,1,88.51,45.0,6.0,0.0,8.0,43.47,18
saas_000655,1,27.42,32.0,4.0,0.0,8.0,35.13,19
saas_008137,1,41.41,55.0,24.0,0.0,8.0,17.25,1
saas_004098,0,0.0,38.0,27.0,0.0,7.0,14.18,28
saas_000592,0,0.0,308.0,32.0,0.0,10.0,7.95,25
saas_008708,0,0.0,9.0,1.0,1.0,10.0,15.65,29
saas_003123,0,33.71,45.0,6.0,0.0,11.0,11.66,5
saas_003047,0,13.94,44.0,6.0,0.0,8.0,21.83,25
saas_003887,0,61.2,10.0,15.0,1.0,13.0,45.17,29
saas_005735,1,22.08,1.0,11.0,1.0,7.0,22.72,11
saas_002184,0,44.72,1.0,12.0,0.0,10.0,33.16,8
saas_002145,1,0.45,7.0,13.0,0.0,8.0,27.68,20
saas_007047,1,32.5,59.0,3.0,0.0,5.0,5.95,30
saas_003105,0,53.24,21.0,4.0,2.0,13.0,33.11,10
saas_009233,1,70.58,1.0,2.0,1.0,6.0,28.11,9
saas_009096,1,37.92,13.0,3.0,1.0,10.0,22.54,30
saas_002769,1,0.45,63.0,11.0,0.0,8.0,0.0,19
saas_005221,0,51.13,1.0,12.0,1.0,7.0,9.59,13
saas_005833,0,29.22,5.0,31.0,1.0,15.0,31.66,22
saas_001732,1,0.45,14.0,3.0,0.0,5.0,27.59,5
saas_000265,0,32.59,91.0,5.0,0.0,10.0,19.05,17
saas_005144,0,10.64,1.0,14.0,1.0,4.0,33.03,4
saas_008267,1,0.45,3.0,13.0,1.0,8.0,12.72,21
saas_003937,1,15.32,40.0,4.0,1.0,8.0,11.6,5
saas_000761,0,35.78,52.0,17.0,2.0,6.0,28.26,22
saas_007220,0,53.99,53.0,6.0,0.0,9.0,14.26,9
saas_008439,0,11.68,17.0,1.0,1.0,7.0,11.82,6
saas_003257,0,13.02,236.0,17.0,1.0,6.0,35.41,9
saas_004338,0,22.53,20.0,3.0,0.0,11.0,35.89,13
saas_004362,0,0.0,11.0,55.0,0.0,17.0,7.1,30
saas_000316,1,34.18,22.0,15.0,1.0,13.0,39.7,24
saas_008069,0,27.35,158.0,1.0,0.0,8.0,35.53,30
saas_001851,0,0.0,28.0,2.0,2.0,11.0,9.45,28
saas_002484,0,28.08,17.0,16.0,0.0,9.0,32.57,19
saas_009873,1,30.04,9.0,17.0,0.0,10.0,32.56,25
saas_009574,1,38.11,84.0,3.0,1.0,14.0,32.76,25
saas_001078,1,12.53,8.0,25.0,1.0,8.0,18.92,17
saas_008358,1,59.6,457.0,3.0,0.0,12.0,14.13,26
saas_007333,1,73.66,387.0,1.0,0.0,8.0,43.98,16
saas_001071,1,35.64,3.0,13.0,0.0,7.0,10.13,12
saas_000103,1,20.11,60.0,12.0,0.0,11.0,23.52,12
saas_005748,1,29.87,6.0,2.0,1.0,5.0,24.9,8
saas_001418,1,21.09,86.0,8.0,0.0,5.0,22.27,24
saas_001658,0,43.87,62.0,90.0,1.0,6.0,31.21,16
saas_005284,1,32.02,31.0,2.0,2.0,8.0,0.0,5
saas_001149,0,35.94,94.0,5.0,0.0,7.0,11.44,21
saas_007150,1,3.02,10.0,10.0,1.0,2.0,6.93,16
saas_001568,1,10.06,60.0,21.0,1.0,8.0,36.05,11
saas_001087,1,28.38,1.0,5.0,1.0,8.0,17.45,8
saas_006085,1,14.92,2.0,20.0,1.0,4.0,19.35,8
saas_008674,0,47.93,16.0,1.0,0.0,7.0,50.12,15
saas_008341,0,13.45,19.0,5.0,1.0,11.0,10.5,29
saas_007811,1,41.93,4.0,7.0,0.0,3.0,27.58,1
saas_006084,0,0.0,4.0,2.0,1.0,8.0,23.34,17
saas_008773,1,35.63,2.0,10.0,2.0,5.0,19.48,17
saas_008757,1,2.65,124.0,7.0,0.0,8.0,2.05,30
saas_001692,1,44.63,2.0,28.0,1.0,10.0,40.14,10
saas_004734,0,50.81,11.0,8.0,0.0,6.0,37.68,4
saas_003387,1,0.45,9.0,19.0,0.0,8.0,16.83,13
saas_003646,1,18.62,169.0,49.0,1.0,15.0,10.72,5
saas_001683,0,0.0,126.0,12.0,1.0,3.0,42.9,10
saas_000008,0,57.47,19.0,7.0,0.0,10.0,37.4,28
saas_006062,0,23.54,25.0,7.0,1.0,12.0,16.78,12
saas_006516,0,0.0,3.0,13.0,0.0,11.0,18.67,9
saas_004123,0,52.88,34.0,5.0,1.0,5.0,33.92,22
saas_008729,0,44.68,3.0,1.0,0.0,7.0,46.53,2
saas_006045,0,0.0,18.0,9.0,0.0,6.0,33.3,12
saas_000567,1,28.51,7.0,2.0,2.0,7.0,44.04,18
saas_009161,1,37.15,105.0,3.0,0.0,7.0,35.71,1
saas_001803,0,0.38,10.0,13.0,1.0,10.0,15.15,23
saas_008501,0,38.59,27.0,5.0,0.0,7.0,26.45,11
saas_004900,1,6.82,1.0,7.0,1.0,5.0,13.38,29
saas_001599,1,8.02,4.0,72.0,1.0,8.0,11.19,10
saas_007931,0,42.45,1.0,18.0,0.0,5.0,17.19,19
saas_009547,1,35.24,1.0,1.0,1.0,7.0,15.96,5
saas_002823,1,9.17,4.0,10.0,0.0,7.0,12.34,26
saas_005467,0,39.15,184.0,20.0,0.0,5.0,35.74,2
saas_003529,0,0.0,16.0,9.0,1.0,3.0,0.0,1
saas_008683,0,32.17,19.0,12.0,0.0,9.0,26.9,15
saas_001155,1,17.85,23.0,10.0,0.0,5.0,24.79,29
saas_006547,0,37.44,252.0,57.0,2.0,9.0,21.98,5
saas_009088,0,0.0,1.0,28.0,0.0,7.0,0.0,26
saas_007620,1,54.14,61.0,37.0,0.0,4.0,35.27,25
saas_008296,1,0.45,18.0,66.0,1.0,5.0,8.56,4
saas_004540,0,56.41,98.0,25.0,2.0,9.0,43.0,26
saas_009134,1,0.45,4.0,9.0,1.0,10.0,17.34,28
saas_006482,0,0.0,12.0,4.0,1.0,7.0,25.08,18
saas_005826,0,0.0,85.0,15.0,2.0,7.0,16.7,10
saas_001190,1,54.32,199.0,13.0,0.0,6.0,24.19,30
saas_007444,0,39.47,17.0,2.0,0.0,6.0,25.68,12
saas_008520,1,25.75,8.0,9.0,2.0,17.0,11.88,28
saas_000960,0,34.52,227.0,5.0,1.0,4.0,27.16,10
saas_007454,0,70.46,12.0,12.0,0.0,7.0,45.17,9
saas_000036,0,11.23,16.0,61.0,1.0,12.0,11.41,26
saas_007516,0,58.46,65.0,20.0,0.0,6.0,27.94,28
saas_007644,1,37.75,39.0,22.0,0.0,6.0,41.23,6
saas_004438,0,74.52,2.0,9.0,0.0,8.0,42.26,10
saas_006161,0,27.9,7.0,14.0,2.0,8.0,25.61,29
saas_007744,1,24.98,1.0,19.0,0.0,11.0,15.59,4
saas_009587,0,21.76,18.0,8.0,2.0,8.0,11.35,22
saas_008119,1,58.93,62.0,10.0,0.0,3.0,45.67,13
saas_006967,0,31.46,3.0,1.0,1.0,9.0,15.75,13
saas_005718,1,3.15,95.0,49.0,0.0,7.0,18.14,14
saas_000577,1,49.06,130.0,15.0,0.0,5.0,28.1,9
saas_009833,1,45.24,15.0,11.0,0.0,7.0,35.63,30
saas_004102,0,0.0,6.0,14.0,1.0,7.0,0.0,17
saas_007646,1,4.39,1.0,3.0,2.0,9.0,13.26,6
saas_004151,0,25.76,177.0,13.0,1.0,9.0,14.85,25
saas_003130,1,0.45,54.0,3.0,0.0,10.0,0.0,9
saas_004890,0,3.71,46.0,5.0,1.0,13.0,39.5,29
saas_009975,0,58.44,6.0,4.0,1.0,4.0,47.96,5
saas_007471,1,17.07,35.0,15.0,2.0,13.0,34.04,19
saas_001833,0,15.96,37.0,31.0,2.0,7.0,18.31,21
saas_009148,0,9.66,22.0,10.0,0.0,8.0,33.78,13
saas_004891,1,11.64,2.0,5.0,1.0,5.0,13.23,24
saas_002287,0,16.28,611.0,26.0,0.0,4.0,12.89,15
saas_001330,0,18.79,1.0,1.0,0.0,7.0,34.99,18
saas_002771,1,6.83,47.0,3.0,1.0,8.0,18.98,2
saas_003686,0,71.92,3.0,15.0,1.0,8.0,27.5,26
saas_008283,0,11.2,15.0,55.0,1.0,4.0,25.4,4
saas_005928,0,29.54,48.0,26.0,2.0,7.0,45.38,23
saas_000637,0,0.0,3.0,10.0,1.0,7.0,19.42,27
saas_000047,1,45.33,28.0,12.0,0.0,5.0,48.95,10
saas_002602,0,49.07,17.0,2.0,0.0,4.0,24.2,30
saas_001965,1,51.42,41.0,1.0,0.0,9.0,41.49,13
saas_002168,1,45.06,6.0,21.0,1.0,3.0,31.83,9
saas_005049,1,25.56,92.0,19.0,0.0,7.0,34.0,24
saas_003334,1,51.7,21.0,3.0,0.0,7.0,42.79,12
saas_003019,0,18.95,1.0,11.0,0.0,6.0,12.37,11
saas_008764,1,30.44,165.0,17.0,1.0,10.0,26.25,9
saas_009176,0,43.84,18.0,9.0,1.0,11.0,35.43,22
saas_001360,1,36.76,11.0,19.0,0.0,6.0,33.59,8
saas_005798,1,0.45,6.0,17.0,0.0,10.0,31.94,30
saas_009400,1,63.18,5.0,6.0,0.0,7.0,40.21,16
saas_003251,1,0.46,18.0,2.0,2.0,8.0,22.09,22
saas_006300,1,53.22,211.0,18.0,2.0,4.0,20.41,12
saas_002251,0,74.33,17.0,4.0,0.0,7.0,42.35,7
saas_006027,0,6.48,7.0,20.0,0.0,5.0,13.32,29
saas_001175,1,0.45,1.0,41.0,1.0,8.0,3.15,17
saas_008799,0,49.14,11.0,22.0,1.0,12.0,14.3,18
saas_003279,0,60.86,11.0,15.0,0.0,5.0,26.44,26
saas_002973,1,26.95,8.0,2.0,0.0,13.0,28.98,8
saas_003396,1,28.58,5.0,47.0,0.0,9.0,20.96,19
saas_006939,0,48.24,17.0,22.0,0.0,10.0,38.98,20
saas_000965,0,58.16,2.0,2.0,0.0,7.0,55.34,23
saas_008574,1,21.03,1.0,16.0,0.0,11.0,42.15,13
saas_000742,0,18.98,4.0,33.0,0.0,8.0,0.0,13
saas_007514,0,59.13,84.0,9.0,0.0,10.0,31.16,11
saas_003314,0,76.81,102.0,3.0,1.0,12.0,40.87,12
saas_004898,0,0.0,31.0,3.0,1.0,10.0,9.86,5
saas_009340,1,0.45,3.0,1.0,0.0,7.0,0.0,3
saas_004672,0,0.0,46.0,15.0,1.0,8.0,33.29,27
saas_008618,0,33.79,21.0,3.0,0.0,10.0,40.85,20
saas_001217,0,0.0,1.0,8.0,0.0,9.0,0.0,17
saas_004397,0,57.5,10.0,6.0,1.0,3.0,31.96,26
saas_006080,0,51.33,5.0,38.0,0.0,3.0,21.94,2
saas_002614,0,58.04,1.0,16.0,0.0,4.0,27.97,25
saas_002620,0,46.68,7.0,6.0,2.0,4.0,29.98,25
saas_008714,0,40.14,6.0,19.0,0.0,5.0,53.61,14
saas_007282,1,7.78,130.0,53.0,0.0,5.0,25.24,24
saas_003379,1,22.33,13.0,1.0,0.0,9.0,29.11,22
saas_007301,1,21.12,8.0,6.0,0.0,5.0,39.1,19
saas_009857,1,26.92,39.0,20.0,1.0,5.0,3.35,8
saas_005605,1,22.64,3.0,8.0,0.0,6.0,26.06,9
saas_009813,0,0.0,23.0,12.0,1.0,7.0,0.0,10
saas_005786,1,21.54,44.0,65.0,1.0,7.0,31.84,22
saas_008518,0,0.45,23.0,1.0,0.0,5.0,17.96,20
saas_006850,1,45.19,127.0,1.0,1.0,5.0,40.0,22
saas_001516,0,34.95,6.0,17.0,0.0,6.0,46.67,8
saas_005098,0,48.98,4.0,14.0,0.0,8.0,37.12,21
saas_007636,0,34.05,297.0,6.0,0.0,8.0,30.84,13
saas_009085,1,47.4,33.0,6.0,0.0,7.0,28.94,1
saas_008023,1,34.88,9.0,21.0,1.0,4.0,22.8,16
saas_002392,0,0.0,1.0,25.0,2.0,11.0,16.5,15
saas_000586,0,3.65,3.0,2.0,0.0,5.0,15.98,28
saas_003519,1,27.7,53.0,19.0,0.0,6.0,14.61,1
saas_007653,0,44.19,18.0,45.0,2.0,7.0,47.33,8
saas_008946,1,42.85,1.0,23.0,1.0,6.0,40.86,22
saas_000850,1,30.64,11.0,25.0,1.0,4.0,46.63,5
saas_000335,0,23.68,3.0,10.0,1.0,8.0,42.77,8
saas_006634,1,24.95,22.0,11.0,0.0,7.0,5.11,27
saas_008972,1,19.3,18.0,22.0,0.0,11.0,27.96,8
saas_007493,0,0.0,1.0,2.0,1.0,7.0,0.0,3
saas_002868,1,49.18,22.0,2.0,0.0,4.0,41.2,22
saas_004872,0,70.13,2.0,4.0,0.0,7.0,38.16,26
saas_003550,0,41.33,6.0,1.0,1.0,10.0,6.64,6
saas_003842,1,0.45,31.0,1.0,2.0,12.0,17.43,4
saas_007262,0,25.38,109.0,3.0,0.0,10.0,23.92,11
saas_005824,0,47.11,1.0,20.0,0.0,6.0,22.38,21
saas_000023,0,48.18,15.0,11.0,1.0,15.0,28.8,24
saas_001453,0,48.88,11.0,29.0,0.0,6.0,28.15,5
saas_001684,1,28.31,7.0,7.0,0.0,8.0,28.36,11
saas_002310,1,22.09,69.0,5.0,0.0,8.0,19.76,16
saas_009063,0,17.74,97.0,15.0,1.0,5.0,28.87,17
saas_009406,0,29.9,14.0,17.0,1.0,11.0,17.61,21
saas_000381,1,44.08,143.0,1.0,0.0,11.0,13.0,23
saas_005814,0,31.2,63.0,21.0,1.0,12.0,35.92,7
saas_005550,0,14.82,59.0,33.0,0.0,8.0,15.05,22
